Train Average Perplexity	69483.3750000000000000
here s good luck	5906.4018554687500000
negative he omitted to mention the clandestine correspondence between martha clifford and henry flower the public altercation at in and in the vicinity of the licensed premises of bernard kiernan and co limited <num> <num> and <num> little britain street the erotic provocation and response thereto caused by the exhibitionism of gertrude gerty surname unknown	406.3002929687500000
soiled handkerchief medicinebottle	21.6654186248779297
they don t seem to chew it only swallow it down	3311.4948730468750000
throwing them up in the air to catch them	415379.0625000000000000
the telephone whirred	7111.6982421875000000
but she the giglot wanton did not break a bedvow	406.8523864746093750
if i could get that dressmaker to make a concertina skirt like susy nagle s they kick out grand	21.6654186248779297
but even if what then	201.3206024169921875
jesus i had to laugh at pisser burke taking them off chewing the fat	5436.4658203125000000
the mabbot street entrance of nighttown before which stretches an uncobbled tramsiding set with skeleton tracks red and green will o the wisps and danger signals	338.8119506835937500
what is weight really when you say the weight	154.9015045166015625
bound thee forth my booklet quick to greet the callous public	30790.1894531250000000
keep him on hands might take a turn in there on the nod	20.1765995025634766
zoe higgins a young whore in a sapphire slip closed with three bronze buckles a slim black velvet fillet round her throat nods trips down the steps and accosts him	48.7819976806640625
bloom of crawford s journal sitting snug with a covey of wags likely brangling fellows dixon jun scholar of my lady of mercy s vin	20.1765899658203125
father conmee began to walk along the north strand road and was saluted by mr william gallagher who stood in the doorway of his shop	21.6654186248779297
con honourable members are already in possession of the evidence produced before a committee of the whole house	287.8452758789062500
somewhere imperceptibly he would hear and somehow reluctantly suncompelled obey the summons of recall	25658.9804687500000000
hockeysticks rattled in the lumberroom the hollow knock of a ball and calls from the field	2409.3430175781250000
stephen stick no	109.3017883300781250
chaps that would go to the dogs if some woman didn t take them in hand	60.1152114868164062
language no whit worse than his	51433.1757812500000000
kisses chirp amid the rifts of fog	602500.3750000000000000
come on then myles crawford said	191.6999511718750000
she didn t want anything	32184.4628906250000000
quaffing nectar at mess with gods golden dishes all ambrosial	125.2177581787109375
golly whatten tunket s yon guy in the mackintosh	150451.3906250000000000
shannon and all the boatclub swells never took his eyes off her	168.9061126708984375
invent a story for some proverb	3373.7084960937500000
had kind fate but willed her to be born a gentlewoman of high degree in her own right and had she only received the benefit of a good education gerty macdowell might easily have held her own beside any lady in the land and have seen herself exquisitely gowned with jewels on her brow and patrician suitors at her feet vying with one another to pay their devoirs to her	20.1765995025634766
yet here s a spot	1609.9659423828125000
grandest number in the whole opera goulding said	545.8711547851562500
do you want to cross	21.6654186248779297
my consubstantial father s voice	48.7819976806640625
come here till i tell you	264.9942321777343750
not the jealous lord belvedere and not her confessor if she had not committed adultery fully eiaculatio seminis inter vas naturale mulieris with her husband s brother	48.2028999328613281
also the lady was of his avis and repreved the learningknight though she trowed well that the traveller had said thing that was false for his subtility	86.7414703369140625
because a nature full and volatile in its free state was alternately the agent and reagent of attraction	1031.6839599609375000
how was that	1049.1630859375000000
she arches her body in lascivious crispation placing her forefinger in her mouth spoke to me	9418.4248046875000000
but the poor buffer would have to stand all the time with his insides entrails on show	2553.8320312500000000
nine glorias for shooting a bishop	470944.8125000000000000
we had a midnight lunch too after all the jollification and when we sallied forth it was blue o clock the morning after the night before	9486.9990234375000000
he laughed low a sizar s laugh of trinity unanswered	61939.6328125000000000
on the steps of the city hall councillor nannetti descending hailed alderman cowley and councillor abraham lyon ascending	168.8024139404296875
the vocal muse	757.3955078125000000
a hand glides over his left thigh	4791.0664062500000000
and kissed my hand when i gave her the extra two shillings	4292.4648437500000000
dolly gray from her balcony waves her handkerchief giving the sign of the heroine of jericho rahab	86.7414703369140625
where you slep las nigh	463.4416198730468750
are you a god or a doggone clod	141.9823455810546875
o yes every time	60.1152114868164062
switch off the current will you	109.3017883300781250
ragged barefoot newsboys jogging a wagtail kite patter past yelling	14333.9189453125000000
before the huge high door of the irish house of parliament a flock of pigeons flew	13200.3798828125000000
second watch i don t want your instructions in the discharge of my duty	154.9015045166015625
piled up in cities worn away age after age	373.3768615722656250
count me out he managed to remark meaning work	277.3804626464843750
wow my tootsies	168.9061126708984375
your christmas dinner for threepence	361.2682800292968750
dedalus daughter there still outside dillon s auctionrooms must be selling off some old furniture	820881.0625000000000000
that it was a utopia there being no known method from the known to the unknown an infinity renderable equally finite by the suppositious apposition of one or more bodies equally of the same and of different magnitudes a mobility of illusory forms immobilised in space remobilised in air a past which possibly had ceased to exist as a present before its probable spectators had entered actual present existence	104720.9375000000000000
wouldn t have it of course because he didn t think of it himself first	1196.8977050781250000
i m told for a fact he ate a good part of the breeches off a constabulary man in santry that came round one time with a blue paper about a licence	43.3077583312988281
buck mulligan sighed tragically and laid his hand on stephen s arm	24251.6503906250000000
it s all the same	20.1765995025634766
gob they ought to drown him in the sea after and electrocute and crucify him to make sure of their job	741.3153076171875000
they passed dan lowry s musichall where marie kendall charming soubrette smiled on them from a poster a dauby smile	43.3077468872070312
always gives a woman clumsy feet	1226.8743896484375000
he says il se promène lisant au livre de lui même don t you know reading the book of himself	5528.5644531250000000
yellowgreen towards sutton	125.2177581787109375
i smoked his baccy	1226.0363769531250000
expect we ll pull up here on the way back to drink his health	18701.8925781250000000
did you try the borax with the cherry laurel water	168.9061126708984375
christicle who s this excrement yellow gospeller on the merrion hall	60.0246429443359375
o ask me sir	863.4741210937500000
this gentleman pays separate	2776967.7500000000000000
conspuez les anglais	43.2703781127929688
to purchase waste sandy tracts from turkish government and plant with eucalyptus trees	52007.8476562500000000
he infinitely preferred the sacred music of the catholic church to anything the opposite shop could offer in that line such as those moody and sankey hymns or bid me to live and i will live thy protestant to be	661.3995971679687500
she was wearing the blue for luck hoping against hope her own colour and lucky too for a bride to have a bit of blue somewhere on her because the green she wore that day week brought grief because his father brought him in to study for the intermediate exhibition and because she thought perhaps he might be out because when she was dressing that morning she nearly slipped up the old pair on her inside out and that was for luck and lovers meeting if you put those things on inside out or if they got untied that he was thinking about you so long as it wasn t of a friday	338.8119506835937500
a lex eterna stays about him	21.6654186248779297
i bought it from the other cart for a penny dilly said laughing nervously	895.6666259765625000
<num> sovs with <num> in specie	356.2281188964843750
still they get their feed all right and their doss	5882.8364257812500000
