Train Average Perplexity	4311.6987304687500000
here s good luck	33.4046669006347656
negative he omitted to mention the clandestine correspondence between martha clifford and henry flower the public altercation at in and in the vicinity of the licensed premises of bernard kiernan and co limited <num> <num> and <num> little britain street the erotic provocation and response thereto caused by the exhibitionism of gertrude gerty surname unknown	177.9665832519531250
soiled handkerchief medicinebottle	237.8435058593750000
they don t seem to chew it only swallow it down	3.1676278114318848
throwing them up in the air to catch them	5418.5043945312500000
the telephone whirred	59.9507255554199219
but she the giglot wanton did not break a bedvow	3454.4055175781250000
if i could get that dressmaker to make a concertina skirt like susy nagle s they kick out grand	3104.3977050781250000
but even if what then	6.1275362968444824
jesus i had to laugh at pisser burke taking them off chewing the fat	49.4340324401855469
the mabbot street entrance of nighttown before which stretches an uncobbled tramsiding set with skeleton tracks red and green will o the wisps and danger signals	2218.3825683593750000
what is weight really when you say the weight	10821.4101562500000000
bound thee forth my booklet quick to greet the callous public	25677.3398437500000000
keep him on hands might take a turn in there on the nod	9312.7988281250000000
zoe higgins a young whore in a sapphire slip closed with three bronze buckles a slim black velvet fillet round her throat nods trips down the steps and accosts him	152.3060150146484375
bloom of crawford s journal sitting snug with a covey of wags likely brangling fellows dixon jun scholar of my lady of mercy s vin	427.9542236328125000
father conmee began to walk along the north strand road and was saluted by mr william gallagher who stood in the doorway of his shop	1116.7723388671875000
con honourable members are already in possession of the evidence produced before a committee of the whole house	783.0612182617187500
somewhere imperceptibly he would hear and somehow reluctantly suncompelled obey the summons of recall	93.6446914672851562
hockeysticks rattled in the lumberroom the hollow knock of a ball and calls from the field	190.0577239990234375
stephen stick no	5408.5253906250000000
chaps that would go to the dogs if some woman didn t take them in hand	46388.8671875000000000
language no whit worse than his	7.0863127708435059
kisses chirp amid the rifts of fog	71.1728515625000000
come on then myles crawford said	6559.2866210937500000
she didn t want anything	930.9578857421875000
quaffing nectar at mess with gods golden dishes all ambrosial	10997.6093750000000000
golly whatten tunket s yon guy in the mackintosh	231.0812835693359375
shannon and all the boatclub swells never took his eyes off her	1463.5754394531250000
invent a story for some proverb	24639.6230468750000000
had kind fate but willed her to be born a gentlewoman of high degree in her own right and had she only received the benefit of a good education gerty macdowell might easily have held her own beside any lady in the land and have seen herself exquisitely gowned with jewels on her brow and patrician suitors at her feet vying with one another to pay their devoirs to her	447.4770812988281250
yet here s a spot	3.5230169296264648
grandest number in the whole opera goulding said	7257.0073242187500000
do you want to cross	319.5281066894531250
my consubstantial father s voice	11192.8925781250000000
come here till i tell you	40254.4492187500000000
not the jealous lord belvedere and not her confessor if she had not committed adultery fully eiaculatio seminis inter vas naturale mulieris with her husband s brother	3952.5637207031250000
also the lady was of his avis and repreved the learningknight though she trowed well that the traveller had said thing that was false for his subtility	2331.4414062500000000
because a nature full and volatile in its free state was alternately the agent and reagent of attraction	2876.6748046875000000
how was that	1168.1317138671875000
she arches her body in lascivious crispation placing her forefinger in her mouth spoke to me	399.5478515625000000
but the poor buffer would have to stand all the time with his insides entrails on show	24.1876449584960938
nine glorias for shooting a bishop	2484.5534667968750000
we had a midnight lunch too after all the jollification and when we sallied forth it was blue o clock the morning after the night before	1358.7742919921875000
he laughed low a sizar s laugh of trinity unanswered	233.6187591552734375
on the steps of the city hall councillor nannetti descending hailed alderman cowley and councillor abraham lyon ascending	35.8739585876464844
the vocal muse	3834.0080566406250000
a hand glides over his left thigh	3.9051642417907715
and kissed my hand when i gave her the extra two shillings	20.0484504699707031
dolly gray from her balcony waves her handkerchief giving the sign of the heroine of jericho rahab	3288.6962890625000000
where you slep las nigh	2480.0366210937500000
are you a god or a doggone clod	31.6542930603027344
o yes every time	222.9947814941406250
switch off the current will you	398.7926025390625000
ragged barefoot newsboys jogging a wagtail kite patter past yelling	85.8341445922851562
before the huge high door of the irish house of parliament a flock of pigeons flew	2964.4470214843750000
second watch i don t want your instructions in the discharge of my duty	2672.1467285156250000
piled up in cities worn away age after age	103.1788787841796875
count me out he managed to remark meaning work	28746.3984375000000000
wow my tootsies	6.1663794517517090
your christmas dinner for threepence	2701.0471191406250000
dedalus daughter there still outside dillon s auctionrooms must be selling off some old furniture	80.8941345214843750
that it was a utopia there being no known method from the known to the unknown an infinity renderable equally finite by the suppositious apposition of one or more bodies equally of the same and of different magnitudes a mobility of illusory forms immobilised in space remobilised in air a past which possibly had ceased to exist as a present before its probable spectators had entered actual present existence	85.3357391357421875
wouldn t have it of course because he didn t think of it himself first	344.0014343261718750
i m told for a fact he ate a good part of the breeches off a constabulary man in santry that came round one time with a blue paper about a licence	398.2849731445312500
buck mulligan sighed tragically and laid his hand on stephen s arm	5029.8701171875000000
it s all the same	10809.7236328125000000
gob they ought to drown him in the sea after and electrocute and crucify him to make sure of their job	13.4758443832397461
