Train Average Perplexity	19244.9199218750000000
here s good luck	3585.9414062500000000
negative he omitted to mention the clandestine correspondence between martha clifford and henry flower the public altercation at in and in the vicinity of the licensed premises of bernard kiernan and co limited <num> <num> and <num> little britain street the erotic provocation and response thereto caused by the exhibitionism of gertrude gerty surname unknown	2600.2585449218750000
soiled handkerchief medicinebottle	294837.9062500000000000
they don t seem to chew it only swallow it down	3609.4575195312500000
throwing them up in the air to catch them	22.8283004760742188
the telephone whirred	245.3767395019531250
but she the giglot wanton did not break a bedvow	73.6985397338867188
if i could get that dressmaker to make a concertina skirt like susy nagle s they kick out grand	21973.2382812500000000
but even if what then	665.7940673828125000
jesus i had to laugh at pisser burke taking them off chewing the fat	1047.3116455078125000
the mabbot street entrance of nighttown before which stretches an uncobbled tramsiding set with skeleton tracks red and green will o the wisps and danger signals	7781.0825195312500000
what is weight really when you say the weight	443.9356689453125000
bound thee forth my booklet quick to greet the callous public	33.6743202209472656
keep him on hands might take a turn in there on the nod	1731.4221191406250000
zoe higgins a young whore in a sapphire slip closed with three bronze buckles a slim black velvet fillet round her throat nods trips down the steps and accosts him	100.8491210937500000
bloom of crawford s journal sitting snug with a covey of wags likely brangling fellows dixon jun scholar of my lady of mercy s vin	11627.1845703125000000
father conmee began to walk along the north strand road and was saluted by mr william gallagher who stood in the doorway of his shop	1924.4163818359375000
con honourable members are already in possession of the evidence produced before a committee of the whole house	117.3998794555664062
somewhere imperceptibly he would hear and somehow reluctantly suncompelled obey the summons of recall	11830.8710937500000000
hockeysticks rattled in the lumberroom the hollow knock of a ball and calls from the field	730368.5625000000000000
stephen stick no	63.4195175170898438
chaps that would go to the dogs if some woman didn t take them in hand	1790.6048583984375000
language no whit worse than his	66.1633834838867188
kisses chirp amid the rifts of fog	400.9483642578125000
come on then myles crawford said	187.3056640625000000
she didn t want anything	17.4987030029296875
quaffing nectar at mess with gods golden dishes all ambrosial	22.0523433685302734
golly whatten tunket s yon guy in the mackintosh	14354.6718750000000000
shannon and all the boatclub swells never took his eyes off her	757.3602294921875000
invent a story for some proverb	1476.7933349609375000
had kind fate but willed her to be born a gentlewoman of high degree in her own right and had she only received the benefit of a good education gerty macdowell might easily have held her own beside any lady in the land and have seen herself exquisitely gowned with jewels on her brow and patrician suitors at her feet vying with one another to pay their devoirs to her	3732.7167968750000000
yet here s a spot	1138.2185058593750000
grandest number in the whole opera goulding said	5.2206363677978516
do you want to cross	3684.1420898437500000
my consubstantial father s voice	1720.7216796875000000
come here till i tell you	6360.9233398437500000
not the jealous lord belvedere and not her confessor if she had not committed adultery fully eiaculatio seminis inter vas naturale mulieris with her husband s brother	230.8279876708984375
also the lady was of his avis and repreved the learningknight though she trowed well that the traveller had said thing that was false for his subtility	287.8156127929687500
because a nature full and volatile in its free state was alternately the agent and reagent of attraction	32.1484375000000000
how was that	3991.0402832031250000
she arches her body in lascivious crispation placing her forefinger in her mouth spoke to me	11.6347694396972656
but the poor buffer would have to stand all the time with his insides entrails on show	1164.1169433593750000
nine glorias for shooting a bishop	867.3770751953125000
we had a midnight lunch too after all the jollification and when we sallied forth it was blue o clock the morning after the night before	1429.7255859375000000
he laughed low a sizar s laugh of trinity unanswered	45154.2304687500000000
